"name","solvedCount","contestId","index"
"Dynasty Puzzles","1001","192","C"
"Demonstration","294","192","D"
"Fools and Roads","852","192","E"
"Hexagonal Numbers","307","188","A"
"A + Reverse B","224","188","B"
"LCM","227","188","C"
"Asterisks","222","188","D"
"HQ9+","176","188","E"
"Binary Notation","158","188","F"
"Array Sorting","105","188","G"
"Stack","76","188","H"
"Vasya and the Bus","5016","190","A"
"Surrounded","2514","190","B"
"STL","2594","190","C"
"Non-Secret Cypher","1804","190","D"
"Counter Attack","1353","190","E"
"Permutations","1517","187","A"
"AlgoRace","1313","187","B"
"Weak Memory","998","187","C"
"BRT Contract ","503","187","D"
"Heaven Tour","96","187","E"
"Cut Ribbon","58393","189","A"
"Counting Rhombi","3619","189","B"
"Permutations","1192","189","C"
"AlgoRace","396","189","D"
"Weak Memory","215","189","E"
"Plant","3766","185","A"
"Mushroom Scientists","1112","185","B"
"Clever Fat Rat","116","185","C"
"Visit of the Great","385","185","D"
"Soap Time! - 2","102","185","E"
"Comparing Strings","15731","186","A"
"Growing Mushrooms","5056","186","B"
"Plant","1818","186","C"
"Mushroom Scientists","500","186","D"
"Clever Fat Rat","22","186","E"
"Educational Game","497","178","A1"
"Educational Game","491","178","A2"
"Educational Game","470","178","A3"
"Greedy Merchants","321","178","B1"
"Greedy Merchants","300","178","B2"
"Greedy Merchants","220","178","B3"
"Smart Beaver and Resolving Collisions","316","178","C1"
"Smart Beaver and Resolving Collisions","175","178","C2"
"Smart Beaver and Resolving Collisions","163","178","C3"
"Magic Squares","357","178","D1"
"Magic Squares","135","178","D2"
"Magic Squares","102","178","D3"
"The Beaver's Problem - 2","166","178","E1"
"The Beaver's Problem - 2","104","178","E2"
"The Beaver's Problem - 2","53","178","E3"
"Representative Sampling","166","178","F1"
"Representative Sampling","49","178","F2"
"Representative Sampling","28","178","F3"
"Headquarters","507","183","A"
"Zoo","565","183","B"
"Cyclic Coloring","567","183","C"
"T-shirt","391","183","D"
"Candy Shop","125","183","E"
"Battlefield","271","182","A"
"Vasya's Calendar","6567","182","B"
"Optimal Sum","707","182","C"
"Common Divisors","7140","182","D"
"Wooden Fence","1286","182","E"
"Defragmentation","154","180","A"
"Divisibility Rules","26","180","B"
"Letter","578","180","C"
"Name","140","180","D"
"Cubes","250","180","E"
"Mathematical Analysis Rocks!","675","180","F"
"Good Matrix Elements","1183","177","A1"
"Good Matrix Elements","1159","177","A2"
"Rectangular Game","1033","177","B1"
"Rectangular Game","865","177","B2"
"Party","538","177","C1"
"Party","505","177","C2"
"Encrypting Messages","828","177","D1"
"Encrypting Messages","511","177","D2"
"Space Voyage","272","177","E1"
"Space Voyage","140","177","E2"
"Script Generation","165","177","F1"
"Script Generation","33","177","F2"
"Fibonacci Strings","17","177","G1"
"Fibonacci Strings","12","177","G2"
"Trading Business","987","176","A"
"Word Cut","1425","176","B"
"Playing with Superglue","398","176","C"
"Hyper String","289","176","D"
"Archaeology","1033","176","E"
"Series of Crimes","5760","181","A"
"Number of Triplets","2229","181","B"
"Trading Business","396","181","C"
"Word Cut","173","181","D"
"Playing with Superglue","83","181","E"
"Robot Bicorn Attack","2184","175","A"
"Plane of Tanks: Pro","1296","175","B"
"Geometry Horse","1227","175","C"
"Plane of Tanks: Duel","287","175","D"
"Power Defence","247","175","E"
"Gnomes of Might and Magic","65","175","F"
"Variable, or There and Back Again","788","164","A"
"Ancient Berland Hieroglyphs","400","164","B"
"Machine Programming","850","164","C"
"Minimum Diameter","220","164","D"
"Polycarpus and Tasks","67","164","E"
"Problem About Equation","2342","174","A"
"File List","1925","174","B"
"Range Increments","926","174","C"
"Variable, or There and Back Again","149","174","D"
"Ancient Berland Hieroglyphs","44","174","E"
"Rock-Paper-Scissors","2108","173","A"
"Chamber of Secrets","2617","173","B"
"Spiral Maximum","888","173","C"
"Deputies","237","173","D"
"Camping Groups","532","173","E"
"Phone Code","5465","172","A"
"Pseudorandom Sequence Period","2449","172","B"
"Bus","1097","172","C"
"Calendar Reform","1269","172","D"
"BHTML+BCSS","276","172","E"
"Mysterious numbers - 1","849","171","A"
"Star","804","171","B"
"A Piece of Cake","111","171","C"
"Broken checker","723","171","D"
"MYSTERIOUS LANGUAGE","153","171","E"
"ucyhf","429","171","F"
"Mysterious numbers - 2","77","171","G"
"A polyline","47","171","H"
"Wizards and Trolleybuses","1066","167","A"
"Wizards and Huge Prize","1763","167","B"
"Wizards and Numbers","583","167","C"
"Wizards and Roads","183","167","D"
"Wizards and Bets","546","167","E"
"Wizards and Demonstration","9899","168","A"
"Wizards and Minimal Spell","1157","168","B"
"Wizards and Trolleybuses","972","168","C"
"Wizards and Huge Prize","336","168","D"
"Wizards and Numbers","75","168","E"
"Substring and Subsequence","2152","163","A"
"Lemmings","876","163","B"
"Conveyor","486","163","C"
"Large Refrigerator","481","163","D"
"e-Government","1481","163","E"
"Chores","5584","169","A"
"Replacing Digits","2893","169","B"
"Substring and Subsequence","238","169","C"
"Lemmings","104","169","D"
"Conveyor","42","169","E"
"Rank List","15482","166","A"
"Polygons","2045","166","B"
"Median","5860","166","C"
"Shoe Store","328","166","D"
"Tetrahedron","18437","166","E"
"Pentagonal numbers","412","162","A"
"Binary notation","198","162","B"
"Prime factorization","44","162","C"
"Remove digits","139","162","D"
"HQ9+","105","162","E"
"Factorial zeros","63","162","F"
"Non-decimal sum","5","162","G"
"Alternating case","25","162","H"
"Truncatable primes","10","162","I"
"Brackets","23","162","J"
"Supercentral Point","22184","165","A"
"Burning Midnight Oil","12462","165","B"
"Another Problem on Strings","11040","165","C"
"Beard Graph","1538","165","D"
"Compatible Numbers","5998","165","E"
"Dress'em in Vests!","4222","161","A"
"Discounts","1775","161","B"
"Abracadabra","621","161","C"
"Distance in Tree","12938","161","D"
"Polycarpus the Safecracker","413","161","E"
"Friends or Not","2386","159","A"
"Matchmaker","3327","159","B"
"String Manipulation 1.0","2631","159","C"
"Palindrome pairs","3991","159","D"
"Zebra Tower","905","159","E"
"Twins","107370","160","A"
"Unlucky Ticket","12669","160","B"
"Find Pair","3218","160","C"
"Edges in MST","2249","160","D"
"Buses and People","542","160","E"
"Next Round","229059","158","A"
"Taxi","80167","158","B"
"Cd and pwd commands","7945","158","C"
"Ice Sculptures","5975","158","D"
"Phone Talks","1424","158","E"
"Message","1707","156","A"
"Suspects","1495","156","B"
"Cipher","1918","156","C"
"Clues","1468","156","D"
"Mrs. Hudson's Pancakes","162","156","E"
"Game Outcome","6622","157","A"
"Trace","11828","157","B"
"Message","1328","157","C"
"Suspects","568","157","D"
"Cipher","352","157","E"
"Hometask","2563","154","A"
"Colliders","3274","154","B"
"Double Profiles","2199","154","C"
"Flatland Fencing","398","154","D"
"Martian Colony","92","154","E"
"I_love_\%username\%","68546","155","A"
"Combination","9221","155","B"
"Hometask","1424","155","C"
"Colliders","922","155","D"
"Double Profiles","337","155","E"
"A + B","145","153","A"
"Binary notation","76","153","B"
"Caesar Cipher","22","153","C"
"Date Change","12","153","D"
"Euclidean Distance","14","153","E"
"Marks","14183","152","A"
"Steps","5965","152","B"
"Pocket Book","9719","152","C"
"Frames","237","152","D"
"Garden","450","152","E"
"Win or Freeze","4592","150","A"
"Quantity of Strings","2480","150","B"
"Smart Cheater","542","150","C"
"Mission Impassable","570","150","D"
"Freezing with Style","794","150","E"
"Soft Drinking","64588","151","A"
"Phone Numbers","5831","151","B"
"Win or Freeze","2448","151","C"
"Quantity of Strings","1509","151","D"
"Smart Cheater","106","151","E"
"Business trip","36272","149","A"
"Martian Clock","2179","149","B"
"Division into Teams","5128","149","C"
"Coloring Brackets","3553","149","D"
"Martian Strings","1888","149","E"
"Insomnia cure","84572","148","A"
"Escape","5144","148","B"
"Terse princess","2930","148","C"
"Bag of mice","6572","148","D"
"Porcelain","3459","148","E"
"Lucky Conversion","4570","145","A"
"Lucky Number 2","1378","145","B"
"Lucky Subsequence","1492","145","C"
"Lucky Pair","239","145","D"
"Lucky Queries","2826","145","E"
"Lucky Ticket","13762","146","A"
"Lucky Mask","3883","146","B"
"Lucky Conversion","2254","146","C"
"Lucky Number 2","818","146","D"
"Lucky Subsequence","395","146","E"
"Arrival of the General","86938","144","A"
"Meeting","4973","144","B"
"Anagram Search","3554","144","C"
"Missile Silos","3299","144","D"
"Competition","505","144","E"
"Help Farmer","1457","142","A"
"Help General","1510","142","B"
"Help Caretaker","775","142","C"
"Help Shrek and Donkey 2","325","142","D"
"Help Greg the Dwarf 2","80","142","E"
"Help Vasilisa the Wise 2","11747","143","A"
"Help Kingdom of Far Far Away 2","4771","143","B"
"Help Farmer","1089","143","C"
"Help General","677","143","D"
"Help Caretaker","156","143","E"
"Amusing Joke","74141","141","A"
"Hopscotch","4766","141","B"
"Queue","2267","141","C"
"Take-off Ramps","805","141","D"
"Clearing Up","769","141","E"
"New Year Table","3760","140","A"
"New Year Cards","1445","140","B"
"New Year Snowmen","3943","140","C"
"New Year Contest","2028","140","D"
"New Year Garland","861","140","E"
"New Year Snowflake","350","140","F"
"Punctuation","2903","147","A"
"Smile House","703","147","B"
"Literature Lesson","1490","138","A"
"Digits Permutations","708","138","B"
"Mushroom Gnomes - 2","709","138","C"
"World of Darkraft","458","138","D"
"Hellish Constraints","167","138","E"
"Petr and Book","27782","139","A"
"Wallpaper","1173","139","B"
"Literature Lesson","861","139","C"
"Digits Permutations","246","139","D"
"Mushroom Gnomes - 2","153","139","E"
"Postcards and photos","6537","137","A"
"Permutation","11775","137","B"
"History","6418","137","C"
"Palindromes","1334","137","D"
"Last Chance","1151","137","E"
"Replacement","4398","135","A"
"Rectangle and Square","1383","135","B"
"Zero-One","1024","135","C"
"Cycle","287","135","D"
"Weak Subsequence","262","135","E"
"Presents","104835","136","A"
"Ternary Logic","4465","136","B"
"Replacement","2814","136","C"
"Rectangle and Square","834","136","D"
"Zero-One","238","136","E"
"Turing Tape","1389","132","A"
"Piet","376","132","B"
"Logo Turtle","1694","132","C"
"Constants in the language of Shakespeare","574","132","D"
"Bits of merry old England","455","132","E"
"HQ9+","98826","133","A"
"Unary","8410","133","B"
"Turing Tape","1449","133","C"
"Piet","180","133","D"
"Logo Turtle","516","133","E"
"Average Numbers","3209","134","A"
"Pairs of Numbers","1639","134","B"
"Swaps","436","134","C"
"cAPS lOCK","79017","131","A"
"Opposites Attract","6317","131","B"
"The World is a Theatre","9714","131","C"
"Subway","4149","131","D"
"Yet Another Task with Queens","1740","131","E"
"Present to Mom","589","131","F"
"Hexagonal numbers","386","130","A"
"Gnikool Ssalg","245","130","B"
"Decimal sum","256","130","C"
"Exponentiation","184","130","D"
"Tribonacci numbers","127","130","E"
"Prime factorization","101","130","F"
"CAPS LOCK ON","111","130","G"
"Balanced brackets","103","130","H"
"Array sorting","43","130","I"
"Date calculation","37","130","J"
"Statues","1971","128","A"
"String","1934","128","B"
"Games with Rectangle","2174","128","C"
"Numbers","1043","128","D"
"Birthday","93","128","E"
"Cookies","19506","129","A"
"Students and Shoelaces","10716","129","B"
"Statues","1147","129","C"
"String","432","129","D"
"Games with Rectangle","369","129","E"
"Hot Bath","943","126","A"
"Password","15261","126","B"
"E-reader Display","570","126","C"
"Fibonacci Sums","777","126","D"
"Pills","78","126","E"
"Wasted Time","9723","127","A"
"Canvas Frames","6401","127","B"
"Hot Bath","502","127","C"
"Password","1279","127","D"
"E-reader Display","148","127","E"
"Prime Permutation","2112","123","A"
"Squares","799","123","B"
"Brackets","523","123","C"
"String","1136","123","D"
"Maze","675","123","E"
"The number of positions","34947","124","A"
"Permutations","3082","124","B"
"Prime Permutation","1209","124","C"
"Squares","300","124","D"
"Brackets","68","124","E"
"Measuring Lengths in Baden","2452","125","A"
"Simple XML","2356","125","B"
"Hobbits' Party","827","125","C"
"Two progressions","365","125","D"
"MST Company","995","125","E"
"Lucky Sum","6794","121","A"
"Lucky Transformation","1661","121","B"
"Lucky Permutation","986","121","C"
"Lucky Segments","256","121","D"
"Lucky Array","1513","121","E"
"Lucky Division","108726","122","A"
"Lucky Substring","11290","122","B"
"Lucky Sum","2102","122","C"
"Lucky Transformation","877","122","D"
"Lucky Permutation","268","122","E"
"Elevator","1410","120","A"
"Quiz League","1270","120","B"
"Winnie-the-Pooh and honey","1251","120","C"
"Three Sons","876","120","D"
"Put Knight!","930","120","E"
"Spiders","811","120","F"
"Boom","391","120","G"
"Brevity is Soul of Wit","330","120","H"
"Luck is in Numbers","112","120","I"
"Minimum Sum","309","120","J"
"Epic Game","25773","119","A"
"Before Exam","1017","119","B"
"Education Reform","860","119","C"
"String Transformation","460","119","D"
"Alternative Reality","88","119","E"
"String Task","175778","118","A"
"Present from Lena","27313","118","B"
"Fancy Number","2440","118","C"
"Caesar's Legions","15938","118","D"
"Bertown roads","5581","118","E"
"Elevator","1887","117","A"
"Very Interesting Game","1355","117","B"
"Cycle","2403","117","C"
"Not Quick Transformation","326","117","D"
"Tree or not Tree","308","117","E"
"Party","27318","115","A"
"Lawnmower","1572","115","B"
"Plumber","458","115","C"
"Unambiguous Arithmetic Expression","372","115","D"
"Linear Kingdom Races","1345","115","E"
"Tram","130307","116","A"
"Little Pigs and Wolves","12727","116","B"
"Party","2974","116","C"
"Lawnmower","820","116","D"
"Plumber","121","116","E"
"Grammar Lessons","1626","113","A"
"Petr#","2014","113","B"
"Double Happiness","904","113","C"
"Museum","654","113","D"
"Sleeping","116","113","E"
"Cifera","13195","114","A"
"PFAST Inc.","2928","114","B"
"Grammar Lessons","650","114","C"
"Petr#","447","114","D"
"Double Happiness","318","114","E"
"Petya and Inequiations","2567","111","A"
"Petya and Divisors","2728","111","B"
"Petya and Spiders","1075","111","C"
"Petya and Coloring","701","111","D"
"Petya and Rectangle","60","111","E"
"Petya and Strings","205717","112","A"
"Petya and Square","3810","112","B"
"Petya and Inequiations","1874","112","C"
"Petya and Divisors","753","112","D"
"Petya and Spiders","274","112","E"
"Lucky Sum of Digits","12928","109","A"
"Lucky Probability","1024","109","B"
"Lucky Tree","2329","109","C"
"Lucky Sorting","575","109","D"
"Lucky Interval","99","109","E"
"Nearly Lucky Number","139688","110","A"
"Lucky String","9316","110","B"
"Lucky Sum of Digits","3679","110","C"
"Lucky Probability","349","110","D"
"Lucky Tree","828","110","E"
"Dorm Water Supply","3807","107","A"
"Basketball Team","2520","107","B"
"Arrangement","330","107","C"
"Crime Management","387","107","D"
"Darts","124","107","E"
"Palindromic Times","8490","108","A"
"Datatypes","2196","108","B"
"Dorm Water Supply","923","108","C"
"Basketball Team","549","108","D"
"Arrangement","50","108","E"
"Card Game","7158","106","A"
"Choosing Laptop","5582","106","B"
"Buns","5161","106","C"
"Treasure Island","1243","106","D"
"Space Rescuers","689","106","E"
"Transmigration","1655","105","A"
"Dark Assembly","762","105","B"
"Item World","268","105","C"
"Entertaining Geodetics","133","105","D"
"Lift and Throw","178","105","E"
"Testing Pants for Sadness","3936","103","A"
"Cthulhu","5934","103","B"
"Russian Roulette","686","103","C"
"Time to Raid Cowavans","1615","103","D"
"Buying Sets","800","103","E"
"Blackjack","14379","104","A"
"Testing Pants for Sadness","1947","104","B"
"Cthulhu","2060","104","C"
"Russian Roulette","296","104","D"
"Time to Raid Cowavans","211","104","E"
"Homework","1842","101","A"
"Buses","1858","101","B"
"Vectors","563","101","C"
"Castle","639","101","D"
"Candies and Stones","440","101","E"
"Clothes","2614","102","A"
"Sum of Digits","23615","102","B"
"Homework","1638","102","C"
"Buses","470","102","D"
"Vectors","139","102","E"
"Carpeting the Room","239","100","A"
"Friendly Numbers","154","100","B"
"A+B","217","100","C"
"World of Mouth","138","100","D"
"Lamps in a Line","93","100","E"
"Polynom","75","100","F"
"Name the album","53","100","G"
"Battleship","33","100","H"
"Rotation","132","100","I"
"Interval Coloring","17","100","J"
"Help Victoria the Wise","798","98","A"
"Help King","95","98","B"
"Help Greg the Dwarf","266","98","C"
"Help Monks","180","98","D"
"Help Shrek and Donkey","454","98","E"
"Help Far Away Kingdom","5877","99","A"
"Help Chef Gerasim","2699","99","B"
"Help Victoria the Wise","395","99","C"
"Help King","26","99","D"
"Help Greg the Dwarf","57","99","E"
"Domino","241","97","A"
"Superset","742","97","B"
"Winning Strategy","291","97","C"
"Robot in Basement","229","97","D"
"Leaders","358","97","E"
"Hockey","1121","95","A"
"Lucky Numbers","1115","95","B"
"Volleyball","1915","95","C"
"Horse Races","365","95","D"
"Lucky Country","1318","95","E"
"Football","144218","96","A"
"Lucky Numbers (easy)","13172","96","B"
"Hockey","638","96","C"
"Volleyball","645","96","D"
"Horse Races","58","96","E"
"Frames","1094","93","A"
"End of Exams","584","93","B"
"Azembler","356","93","C"
"Flags","321","93","D"
"Lostborn","411","93","E"
"Restoring Password","7888","94","A"
"Friends","4269","94","B"
"Frames","911","94","C"
"End of Exams","313","94","D"
"Azembler","70","94","E"
"Newspaper Headline","2615","91","A"
"Queue","4923","91","B"
"Ski Base","737","91","C"
"Grocer's Problem","252","91","D"
"Igloo Skyscraper","547","91","E"
"Chips","16916","92","A"
"Binary Number","4251","92","B"
"Newspaper Headline","855","92","C"
"Queue","1062","92","D"
"Ski Base","146","92","E"
"Robbery","967","89","A"
"Widget Library","407","89","B"
"Chip Play","481","89","C"
"Space mines","230","89","D"
"Fire and Ice","97","89","E"
"Cableway","4061","90","A"
"African Crossword","4605","90","B"
"Robbery","526","90","C"
"Widget Library","127","90","D"
"Chip Play","144","90","E"
"Trains","2366","87","A"
"Vasya and Types","870","87","B"
"Interesting Game","1106","87","C"
"Beautiful Road","759","87","D"
"Mogohu-Rea Idol","395","87","E"
"Chord","3606","88","A"
"Keyboard","4316","88","B"
"Trains","2823","88","C"
"Vasya and Types","292","88","D"
"Interesting Game","191","88","E"
"Reflection","1257","86","A"
"Tetris revisited","329","86","B"
"Genetic engineering","678","86","C"
"Powerful array","11716","86","D"
"Long sequence","175","86","E"
"Domino","1677","85","A"
"Embassy Queue","925","85","B"
"Petya and Tree","507","85","C"
"Sum of Medians","1810","85","D"
"Guard Towers","886","85","E"
"Magical Array","3773","83","A"
"Doctor","1213","83","B"
"Track","338","83","C"
"Numbers","792","83","D"
"Two Subsequences","414","83","E"
"Toy Army","13319","84","A"
"Magical Array","2138","84","B"
"Biathlon","1494","84","C"
"Doctor","355","84","D"
"Track","96","84","E"
"Double Cola","28451","82","A"
"Sets","1647","82","B"
"General Mobilization","787","82","C"
"Two out of Three","1820","82","D"
"Corridor","217","82","E"
"Plug-in","7810","81","A"
"Sequence Formatting","1856","81","B"
"Average Score","1547","81","C"
"Polycarp's Picture Gallery","627","81","D"
"Pairs","326","81","E"
"Bus Game","3567","79","A"
"Colorful Field","6441","79","B"
"Beaver","1512","79","C"
"Password","932","79","D"
"Security System","118","79","E"
"Haiku","10987","78","A"
"Easter Eggs","11699","78","B"
"Beaver Game","1530","78","C"
"Archer's Shot","283","78","D"
"Evacuation","451","78","E"
